Bank,level,page_num,block_num,par_num,line_num,left,top,width,height,CEng,Ctha,CNum,CSym,label
Kbank,4,1,5,1,2,80,650,445,106,2,9,0,4,NotUse
Kbank,4,1,5,1,2,80,650,445,107,1,9,0,4,NotUse
Kbank,4,1,5,1,2,80,653,445,103,0,9,0,4,NotUse
Kbank,4,1,5,1,2,80,653,445,103,1,9,0,4,NotUse
Kbank,4,1,5,1,2,80,653,445,109,2,9,0,3,NotUse
Kbank,4,1,5,1,2,80,752,103,28,2,0,0,0,NotUse
Kbank,4,1,5,1,2,81,656,609,104,0,0,16,1,NotUse
Kbank,4,1,5,1,2,81,656,610,104,0,0,16,1,NotUse
Kbank,4,1,5,1,2,81,656,611,104,0,0,16,1,NotUse
Kbank,4,1,5,1,2,83,672,305,86,8,0,0,0,NotUse
Kbank,4,1,5,1,2,85,682,450,64,3,0,10,0,NotUse
Kbank,4,1,5,1,2,85,683,711,63,0,2,20,0,NotUse
Kbank,4,1,5,1,2,107,957,427,29,0,0,18,0,RefCode
Kbank,4,1,5,1,2,107,957,428,29,0,0,18,0,RefCode
Kbank,4,1,5,1,2,107,1002,427,29,0,0,18,0,RefCode
Kbank,4,1,5,1,2,107,1002,428,29,0,0,18,0,RefCode
Kbank,4,1,5,1,2,132,640,587,56,2,16,0,6,NotUse
Kbank,4,1,5,1,2,134,684,350,76,2,0,8,1,NotUse
Kbank,4,1,5,1,2,144,677,652,83,0,2,20,0,NotUse
Kbank,4,1,5,1,2,146,681,58,25,3,0,0,0,NotUse
Kbank,4,1,5,1,2,166,694,39,24,3,0,0,0,NotUse
Kbank,4,1,5,1,2,194,435,120,39,0,7,0,2,NotUse
Kbank,4,1,5,1,2,195,436,119,37,0,7,0,2,NotUse
Kbank,4,1,5,1,2,195,446,73,19,0,3,0,3,NotUse
Kbank,4,1,5,1,2,195,447,123,26,0,7,0,2,NotUse
Kbank,4,1,5,1,2,280,715,493,31,2,0,17,0,NotUse
Kbank,4,1,5,1,2,280,715,494,31,2,0,17,0,NotUse
Kbank,4,1,5,1,2,280,715,513,31,1,0,19,0,NotUse
Kbank,4,1,5,1,2,281,644,261,31,6,0,4,2,NotUse
Kbank,4,1,5,1,2,281,681,194,42,0,8,0,1,NotUse
Kbank,4,1,5,1,2,281,681,199,42,0,8,0,2,NotUse
Kbank,4,1,5,1,2,281,686,280,47,0,11,0,3,NotUse
Kbank,4,1,5,1,2,281,691,157,37,5,0,0,3,NotUse
Kbank,4,1,5,1,2,281,695,280,38,0,11,0,4,NotUse
Kbank,4,1,5,1,2,281,704,170,52,0,7,0,2,NotUse
Kbank,4,1,5,1,2,281,704,193,42,0,8,0,1,NotUse
Kbank,4,1,5,1,2,281,704,198,42,0,8,0,2,NotUse
Kbank,4,1,5,1,2,281,704,244,42,0,9,0,3,NotUse
Kbank,4,1,5,1,2,281,709,248,37,0,10,0,3,NotUse
Kbank,4,1,5,1,2,281,713,165,33,0,6,0,2,NotUse
Kbank,4,1,5,1,2,281,714,158,37,1,0,4,2,NotUse
Kbank,4,1,5,1,2,281,715,177,31,0,0,7,0,NotUse
Kbank,4,1,5,1,2,281,715,254,31,0,0,10,0,NotUse
Kbank,4,1,5,1,2,281,715,261,31,6,0,4,2,NotUse
Kbank,4,1,5,1,2,281,715,284,31,0,0,10,2,NotUse
Kbank,4,1,5,1,2,281,715,285,31,0,0,10,2,NotUse
Kbank,4,1,5,1,2,281,715,381,31,11,0,7,2,NotUse
Kbank,4,1,5,1,2,281,715,383,31,0,0,9,8,NotUse
Kbank,4,1,5,1,2,281,715,431,31,6,0,10,3,NotUse
Kbank,4,1,5,1,2,281,718,280,38,0,11,0,3,NotUse
Kbank,4,1,5,1,2,281,718,280,38,0,11,0,4,NotUse
Kbank,4,1,5,1,2,281,719,177,37,0,7,0,2,NotUse
Kbank,4,1,5,1,2,282,644,382,31,11,0,7,2,NotUse
Kbank,4,1,5,1,2,282,692,284,31,0,0,10,2,NotUse
Kbank,4,1,5,1,2,282,708,394,49,0,15,0,6,NotUse
Kbank,4,1,5,1,2,282,710,103,36,0,4,0,2,NotUse
Kbank,4,1,5,1,2,282,715,201,31,0,0,8,0,NotUse
Kbank,4,1,5,1,2,283,687,393,46,4,11,0,7,NotUse
Kbank,4,1,5,1,2,283,704,394,42,0,16,0,4,NotUse
Kbank,4,1,5,1,2,283,709,326,37,0,12,0,3,NotUse
Kbank,4,1,5,1,2,283,709,351,47,0,14,0,3,NotUse
Kbank,4,1,5,1,2,283,710,531,46,10,9,0,7,NotUse
Kbank,4,1,5,1,2,283,711,393,45,3,11,0,5,NotUse
Kbank,4,1,5,1,2,283,711,436,45,0,16,0,5,NotUse
Kbank,4,1,5,1,2,283,711,436,45,8,8,0,2,NotUse
Kbank,4,1,5,1,2,283,713,413,33,0,16,0,1,NotUse
Kbank,4,1,5,1,2,283,714,521,32,20,0,0,0,NotUse
Kbank,4,1,5,1,2,283,715,125,31,4,0,1,0,NotUse
Kbank,4,1,5,1,2,284,715,251,31,0,0,10,0,NotUse
Kbank,4,1,5,1,2,284,715,329,31,0,0,13,0,NotUse
Kbank,4,1,5,1,2,284,715,330,31,0,0,13,0,NotUse
Kbank,4,1,5,1,2,284,715,434,31,0,0,17,0,NotUse
Kbank,4,1,5,1,2,284,715,486,31,0,0,19,0,NotUse
Kbank,4,1,5,1,3,49,1022,124,36,0,5,0,2,NotUse
Kbank,4,1,5,1,3,62,709,474,43,0,4,11,2,NotUse
Kbank,4,1,5,1,3,80,752,103,28,0,0,0,1,NotUse
Kbank,4,1,5,1,3,80,752,103,28,0,1,0,1,NotUse
Kbank,4,1,5,1,3,80,752,103,28,0,3,1,2,NotUse
Kbank,4,1,5,1,3,105,690,461,56,4,0,10,4,NotUse
Kbank,4,1,5,1,3,194,493,192,22,6,0,4,3,NotUse
Kbank,4,1,5,1,3,195,494,190,20,6,0,4,3,NotUse
Kbank,4,1,5,1,3,281,715,432,31,6,0,10,3,NotUse
Kbank,4,1,5,1,3,281,763,385,31,0,0,15,0,NotUse
Kbank,4,1,5,1,3,281,775,199,42,0,8,0,2,NotUse
Kbank,4,1,5,1,3,281,775,244,42,0,9,0,3,NotUse
Kbank,4,1,5,1,3,281,775,244,42,0,9,0,4,NotUse
Kbank,4,1,5,1,3,281,786,151,31,0,0,6,0,NotUse
Kbank,4,1,5,1,3,281,786,255,31,0,0,10,0,NotUse
Kbank,4,1,5,1,3,281,786,260,31,6,0,4,2,NotUse
Kbank,4,1,5,1,3,281,786,261,31,6,0,4,2,NotUse
Kbank,4,1,5,1,3,281,786,277,31,6,0,4,3,NotUse
Kbank,4,1,5,1,3,281,786,277,31,7,0,4,3,NotUse
Kbank,4,1,5,1,3,281,786,504,31,5,0,15,0,NotUse
Kbank,4,1,5,1,3,282,715,383,31,0,0,15,0,NotUse
Kbank,4,1,5,1,3,282,715,384,31,0,0,15,0,NotUse
Kbank,4,1,5,1,3,282,763,383,31,0,0,15,0,NotUse
Kbank,4,1,5,1,3,282,785,273,32,8,0,4,0,NotUse
Kbank,4,1,5,1,3,282,786,150,31,0,0,6,0,NotUse
Kbank,4,1,5,1,3,282,786,382,31,0,0,15,0,NotUse
Kbank,4,1,5,1,3,282,786,383,31,0,0,15,0,NotUse
Kbank,4,1,5,1,3,282,786,384,31,0,0,15,0,NotUse
Kbank,4,1,5,1,3,283,778,422,50,0,16,0,5,NotUse
Kbank,4,1,5,1,3,283,785,490,32,7,0,13,0,NotUse
Kbank,4,1,5,1,3,284,786,329,31,0,0,13,0,NotUse
Kbank,4,1,5,1,3,284,786,382,31,0,0,15,0,NotUse
Kbank,4,1,5,1,4,51,880,224,43,0,10,0,3,NotUse
Kbank,4,1,5,1,4,51,925,224,43,0,10,0,3,NotUse
Kbank,4,1,5,1,4,274,1094,260,36,0,3,6,2,Amount
Kbank,4,1,5,1,4,281,834,515,31,0,0,20,0,NotUse
Kbank,4,1,5,1,4,281,857,514,31,0,0,20,0,NotUse
Kbank,4,1,5,1,4,282,857,384,31,0,0,15,0,NotUse
Kbank,4,1,5,1,4,310,1094,224,31,0,3,5,1,Amount
Kbank,4,1,5,1,4,311,1094,223,31,0,3,5,1,Amount
Kbank,4,1,5,1,5,51,1163,231,35,0,10,0,3,NotUse
Kbank,4,1,5,1,5,107,926,820,79,2,0,18,5,RefCode
Kbank,4,1,5,1,5,107,971,821,79,0,0,18,6,RefCode
Kbank,4,1,5,1,5,107,971,821,79,0,0,18,7,RefCode
Kbank,4,1,5,1,5,107,975,816,71,3,0,18,5,RefCode
Kbank,4,1,5,1,6,49,1007,874,90,2,8,0,2,NotUse
Kbank,4,1,5,1,6,49,1056,874,71,1,5,0,2,NotUse
Kbank,4,1,5,1,6,49,1056,874,71,1,5,0,3,NotUse
Kbank,4,1,5,1,6,49,1056,874,71,1,7,0,2,NotUse
Kbank,4,1,5,1,6,49,1056,874,71,2,5,0,2,NotUse
Kbank,4,1,5,1,6,361,1234,173,31,0,3,3,1,NotUse
Kbank,4,1,5,1,7,335,1139,199,31,0,3,4,1,Amount
Kbank,4,1,5,1,7,335,1139,303,31,0,3,5,1,Amount
Kbank,4,1,5,1,7,336,1139,587,39,1,3,5,1,Amount
Kbank,4,1,6,1,1,44,597,176,176,0,0,0,1,NotUse
Kbank,4,1,6,1,1,44,620,176,176,0,0,0,1,NotUse
Kbank,4,1,6,1,1,44,620,185,176,0,0,0,1,NotUse
Kbank,4,1,6,1,1,44,621,181,175,0,0,0,1,NotUse
Kbank,4,1,6,1,1,46,638,183,122,0,0,0,1,NotUse
Kbank,4,1,6,1,1,46,655,179,135,0,0,0,1,NotUse
Kbank,4,1,6,1,1,49,624,166,166,0,0,0,1,NotUse
Kbank,4,1,6,1,1,49,1010,844,58,2,5,0,2,NotUse
Kbank,4,1,6,1,1,49,1067,124,36,0,5,0,2,NotUse
Kbank,4,1,6,1,1,50,626,164,164,0,0,0,1,NotUse
Kbank,4,1,6,1,1,50,627,180,163,0,0,0,1,NotUse
Kbank,4,1,6,1,1,50,676,179,107,0,0,0,1,NotUse
Kbank,4,1,6,1,1,50,676,179,114,0,0,0,1,NotUse
Kbank,4,1,6,1,1,51,854,224,43,0,10,0,3,NotUse
Kbank,4,1,6,1,1,51,876,668,74,0,10,1,3,NotUse
Kbank,4,1,6,1,1,51,876,770,74,0,10,0,4,NotUse
Kbank,4,1,6,1,1,51,880,224,43,0,10,0,3,NotUse
Kbank,4,1,6,1,1,51,921,719,64,0,10,0,4,NotUse
Kbank,4,1,6,1,1,51,925,224,43,0,10,0,3,NotUse
Kbank,4,1,6,1,1,51,996,224,43,0,10,0,3,NotUse
Kbank,4,1,6,1,1,51,1195,653,79,0,10,0,6,NotUse
Kbank,4,1,6,1,1,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,6,1,1,52,588,156,31,0,10,0,3,NotUse
Kbank,4,1,6,1,1,52,626,162,155,0,0,0,1,NotUse
Kbank,4,1,6,1,1,52,668,171,86,0,0,0,1,NotUse
Kbank,4,1,6,1,1,53,585,155,43,0,10,0,3,NotUse
Kbank,4,1,6,1,1,53,589,155,29,0,10,0,3,NotUse
Kbank,4,1,6,1,1,54,709,741,77,0,20,0,6,NotUse
Kbank,4,1,6,1,1,59,629,603,118,0,15,0,7,NotUse
Kbank,4,1,6,1,1,59,629,603,121,0,15,0,7,NotUse
Kbank,4,1,6,1,1,59,652,145,112,0,0,0,1,NotUse
Kbank,4,1,6,1,1,60,673,169,98,0,0,0,1,NotUse
Kbank,4,1,6,1,1,62,400,93,94,0,0,0,1,NotUse
Kbank,4,1,6,1,1,62,1007,861,32,2,0,0,2,NotUse
Kbank,4,1,6,1,1,64,629,598,115,1,15,0,5,NotUse
Kbank,4,1,6,1,1,67,644,123,128,0,0,0,1,NotUse
Kbank,4,1,6,1,1,67,644,124,127,0,0,0,1,NotUse
Kbank,4,1,6,1,1,67,644,155,128,0,0,0,1,NotUse
Kbank,4,1,6,1,1,67,669,144,85,0,0,0,1,NotUse
Kbank,4,1,6,1,1,68,642,78,116,0,0,0,1,NotUse
Kbank,4,1,6,1,1,68,679,150,79,0,0,0,1,NotUse
Kbank,4,1,6,1,1,68,717,123,19,8,0,0,1,NotUse
Kbank,4,1,6,1,1,70,650,82,81,0,0,0,1,NotUse
Kbank,4,1,6,1,1,70,658,116,82,0,0,0,1,NotUse
Kbank,4,1,6,1,1,70,658,149,82,0,0,0,1,NotUse
Kbank,4,1,6,1,1,70,658,154,82,0,0,0,1,NotUse
Kbank,4,1,6,1,1,70,682,118,58,0,0,0,1,NotUse
Kbank,4,1,6,1,1,72,643,365,64,9,0,0,0,NotUse
Kbank,4,1,6,1,1,72,714,76,46,0,0,0,1,NotUse
Kbank,4,1,6,1,1,72,715,56,25,0,0,0,1,NotUse
Kbank,4,1,6,1,1,73,643,58,22,0,0,0,1,NotUse
Kbank,4,1,6,1,1,74,682,109,58,0,0,0,1,NotUse
Kbank,4,1,6,1,1,77,631,718,73,0,22,0,7,NotUse
Kbank,4,1,6,1,1,77,753,589,64,0,1,16,1,NotUse
Kbank,4,1,6,1,1,80,628,392,113,4,5,0,2,NotUse
Kbank,4,1,6,1,1,80,630,392,111,4,5,0,2,NotUse
Kbank,4,1,6,1,1,80,752,103,28,0,1,0,2,NotUse
Kbank,4,1,6,1,1,80,752,103,28,0,2,0,1,NotUse
Kbank,4,1,6,1,1,80,752,103,28,0,3,0,2,NotUse
Kbank,4,1,6,1,1,80,752,103,28,0,3,1,2,NotUse
Kbank,4,1,6,1,1,80,752,103,28,0,4,0,3,NotUse
Kbank,4,1,6,1,1,88,599,141,172,0,0,0,1,NotUse
Kbank,4,1,6,1,1,90,631,662,121,0,17,0,9,NotUse
Kbank,4,1,6,1,1,90,631,662,121,6,12,0,7,NotUse
Kbank,4,1,6,1,1,95,644,540,58,15,2,0,0,NotUse
Kbank,4,1,6,1,1,105,667,100,42,4,0,0,1,NotUse
Kbank,4,1,6,1,1,105,686,101,47,4,0,0,1,NotUse
Kbank,4,1,6,1,1,105,690,100,42,4,0,0,1,NotUse
Kbank,4,1,6,1,1,105,690,101,43,4,0,0,1,NotUse
Kbank,4,1,6,1,1,107,643,363,32,10,0,1,0,NotUse
Kbank,4,1,6,1,1,107,957,427,29,0,0,18,0,RefCode
Kbank,4,1,6,1,1,107,957,428,29,0,0,18,0,RefCode
Kbank,4,1,6,1,1,107,971,821,79,0,0,18,6,RefCode
Kbank,4,1,6,1,1,140,663,59,24,3,0,0,0,NotUse
Kbank,4,1,6,1,1,141,686,59,24,3,0,0,0,NotUse
Kbank,4,1,6,1,1,145,633,755,60,7,15,0,6,NotUse
Kbank,4,1,6,1,1,145,638,406,55,0,11,0,4,NotUse
Kbank,4,1,6,1,1,145,666,54,40,3,0,0,0,NotUse
Kbank,4,1,6,1,1,145,676,17,17,0,0,0,1,NotUse
Kbank,4,1,6,1,1,145,676,17,17,2,0,0,0,NotUse
Kbank,4,1,6,1,1,146,637,781,55,0,24,0,11,NotUse
Kbank,4,1,6,1,1,146,639,58,44,3,0,0,0,NotUse
Kbank,4,1,6,1,1,146,663,58,43,3,0,0,0,NotUse
Kbank,4,1,6,1,1,146,681,58,25,3,0,0,0,NotUse
Kbank,4,1,6,1,1,147,717,9,5,0,0,2,0,NotUse
Kbank,4,1,6,1,1,147,717,9,5,0,0,3,0,NotUse
Kbank,4,1,6,1,1,195,492,114,22,0,6,0,2,NotUse
Kbank,4,1,6,1,1,195,494,190,21,7,0,4,3,NotUse
Kbank,4,1,6,1,1,280,643,315,33,12,0,0,1,NotUse
Kbank,4,1,6,1,1,280,643,508,37,17,0,0,3,NotUse
Kbank,4,1,6,1,1,280,643,611,36,22,0,0,2,NotUse
Kbank,4,1,6,1,1,281,429,277,31,0,0,4,9,Account
Kbank,4,1,6,1,1,281,633,381,54,0,15,0,4,NotUse
Kbank,4,1,6,1,1,281,637,531,43,7,11,0,6,NotUse
Kbank,4,1,6,1,1,281,638,232,37,0,10,0,3,NotUse
Kbank,4,1,6,1,1,281,643,214,41,9,0,0,0,NotUse
Kbank,4,1,6,1,1,281,643,533,37,18,0,0,3,NotUse
Kbank,4,1,6,1,1,281,692,261,31,6,0,4,2,NotUse
Kbank,4,1,6,1,1,281,715,259,31,6,0,4,2,NotUse
Kbank,4,1,6,1,1,281,715,260,31,6,0,4,2,NotUse
Kbank,4,1,6,1,1,281,715,261,31,6,0,4,2,NotUse
Kbank,4,1,6,1,1,281,715,277,31,6,0,4,3,NotUse
Kbank,4,1,6,1,1,281,715,355,31,9,0,4,4,NotUse
Kbank,4,1,6,1,1,281,763,277,31,6,0,4,3,NotUse
Kbank,4,1,6,1,1,281,763,277,31,7,0,4,3,NotUse
Kbank,4,1,6,1,1,281,786,255,31,0,0,10,0,NotUse
Kbank,4,1,6,1,1,281,786,259,31,6,0,4,2,NotUse
Kbank,4,1,6,1,1,281,786,261,31,6,0,4,2,NotUse
Kbank,4,1,6,1,1,281,786,277,31,0,0,6,7,NotUse
Kbank,4,1,6,1,1,281,786,277,31,0,0,7,7,NotUse
Kbank,4,1,6,1,1,281,786,277,31,0,0,8,7,NotUse
Kbank,4,1,6,1,1,281,786,277,31,5,0,4,4,NotUse
Kbank,4,1,6,1,1,281,786,277,31,6,0,4,3,NotUse
Kbank,4,1,6,1,1,281,786,277,31,7,0,4,3,NotUse
Kbank,4,1,6,1,1,281,786,321,31,8,0,4,3,NotUse
Kbank,4,1,6,1,1,281,786,356,31,10,0,3,4,NotUse
Kbank,4,1,6,1,1,281,786,357,31,10,0,4,4,NotUse
Kbank,4,1,6,1,1,281,786,385,31,0,0,15,0,NotUse
Kbank,4,1,6,1,1,281,787,277,30,0,0,6,9,NotUse
Kbank,4,1,6,1,1,281,787,277,30,6,0,4,3,NotUse
Kbank,4,1,6,1,1,281,787,277,30,8,0,4,3,NotUse
Kbank,4,1,6,1,1,281,857,277,31,6,0,4,3,NotUse
Kbank,4,1,6,1,1,281,858,277,30,6,0,4,3,NotUse
Kbank,4,1,6,1,1,282,614,398,38,0,15,0,4,NotUse
Kbank,4,1,6,1,1,282,629,643,50,3,20,0,5,NotUse
Kbank,4,1,6,1,1,282,631,470,53,0,17,0,7,NotUse
Kbank,4,1,6,1,1,282,633,619,42,0,24,0,10,NotUse
Kbank,4,1,6,1,1,282,638,544,37,0,19,0,6,NotUse
Kbank,4,1,6,1,1,282,639,391,47,0,13,0,6,NotUse
Kbank,4,1,6,1,1,282,639,395,36,0,15,0,6,NotUse
Kbank,4,1,6,1,1,282,639,395,36,0,15,0,7,NotUse
Kbank,4,1,6,1,1,282,639,414,47,0,15,0,8,NotUse
Kbank,4,1,6,1,1,282,643,552,41,21,0,0,2,NotUse
Kbank,4,1,6,1,1,282,647,456,28,0,16,0,5,NotUse
Kbank,4,1,6,1,1,282,786,357,31,0,0,14,0,NotUse
Kbank,4,1,6,1,1,282,786,358,31,0,0,14,0,NotUse
Kbank,4,1,6,1,1,282,786,383,31,0,0,15,0,NotUse
Kbank,4,1,6,1,1,283,633,283,42,0,13,0,1,NotUse
Kbank,4,1,6,1,1,283,637,518,50,3,16,0,4,NotUse
Kbank,4,1,6,1,1,283,643,187,32,8,0,1,0,NotUse
Kbank,4,1,6,1,1,283,643,493,32,14,4,0,0,NotUse
Kbank,4,1,6,1,1,283,643,615,36,22,0,0,3,NotUse
Kbank,4,1,6,1,1,283,715,146,31,5,0,1,0,NotUse
Kbank,4,1,6,1,1,283,775,588,52,0,21,0,11,NotUse
Kbank,4,1,6,1,1,283,785,485,32,18,0,0,0,NotUse
Kbank,4,1,6,1,1,284,787,17,29,0,0,1,0,NotUse
Kbank,4,1,6,1,1,311,1094,612,39,0,4,5,3,Amount
Kbank,4,1,6,1,1,336,1139,587,50,0,5,4,1,Amount
Kbank,4,1,6,1,1,417,635,89,11,3,0,0,1,NotUse
Kbank,4,1,6,1,1,624,926,303,303,0,0,0,1,NotUse
Kbank,4,1,6,1,1,624,926,303,303,0,0,0,2,NotUse
Kbank,4,1,6,1,1,624,971,303,303,0,0,0,3,NotUse
Kbank,4,1,6,1,1,624,991,105,122,0,0,0,2,NotUse
Kbank,4,1,6,1,1,624,1036,303,238,0,0,0,3,NotUse
Kbank,4,1,6,1,1,628,930,295,244,0,0,0,1,NotUse
Kbank,4,1,6,1,1,628,1036,132,128,0,0,0,3,NotUse
Kbank,4,1,6,1,1,666,1248,216,31,11,0,0,1,NotUse
Kbank,4,1,6,1,1,675,1007,146,91,0,0,0,2,NotUse
Kbank,4,1,6,1,1,780,1027,147,202,0,0,0,2,NotUse
Kbank,4,1,6,1,1,893,1148,30,30,0,0,0,1,NotUse
Kbank,4,1,6,1,1,893,1148,30,30,0,3,0,2,NotUse
Kbank,4,1,6,1,2,49,1022,124,36,0,5,0,2,NotUse
Kbank,4,1,6,1,2,51,921,689,64,0,10,0,4,NotUse
Kbank,4,1,6,1,2,51,925,224,43,0,10,0,3,NotUse
Kbank,4,1,6,1,2,51,1154,873,120,0,15,0,3,NotUse
Kbank,4,1,6,1,2,51,1154,873,120,6,10,0,3,NotUse
Kbank,4,1,6,1,2,51,1154,876,120,3,10,0,6,NotUse
Kbank,4,1,6,1,2,62,692,474,31,4,0,10,1,NotUse
Kbank,4,1,6,1,2,62,709,474,43,0,4,11,2,NotUse
Kbank,4,1,6,1,2,62,710,472,42,0,4,11,3,NotUse
Kbank,4,1,6,1,2,62,715,472,31,4,0,10,1,NotUse
Kbank,4,1,6,1,2,62,715,473,31,4,0,10,1,NotUse
Kbank,4,1,6,1,2,62,715,474,31,4,0,10,1,NotUse
Kbank,4,1,6,1,2,67,715,469,31,4,0,10,1,NotUse
Kbank,4,1,6,1,2,73,672,653,85,5,2,0,1,NotUse
Kbank,4,1,6,1,2,75,671,739,90,0,21,0,11,NotUse
Kbank,4,1,6,1,2,77,652,614,111,0,2,16,0,NotUse
Kbank,4,1,6,1,2,79,672,513,86,4,13,0,4,NotUse
Kbank,4,1,6,1,2,80,650,445,105,1,9,0,3,NotUse
Kbank,4,1,6,1,2,81,656,507,104,0,2,12,0,NotUse
Kbank,4,1,6,1,2,90,644,322,22,0,0,18,0,RefCode
Kbank,4,1,6,1,2,91,645,320,20,0,0,18,0,RefCode
Kbank,4,1,6,1,2,96,692,470,39,2,0,10,3,NotUse
Kbank,4,1,6,1,2,96,715,469,39,3,0,10,2,NotUse
Kbank,4,1,6,1,2,96,715,470,39,2,0,10,3,NotUse
Kbank,4,1,6,1,2,105,690,461,56,0,2,11,3,NotUse
Kbank,4,1,6,1,2,107,926,815,110,4,0,18,3,RefCode
Kbank,4,1,6,1,2,107,926,818,110,0,2,18,3,RefCode
Kbank,4,1,6,1,2,107,926,820,79,3,0,18,4,RefCode
Kbank,4,1,6,1,2,107,926,821,79,0,0,18,6,RefCode
Kbank,4,1,6,1,2,107,930,592,71,2,0,18,2,RefCode
Kbank,4,1,6,1,2,107,930,816,71,0,4,18,5,RefCode
Kbank,4,1,6,1,2,107,930,816,71,0,5,18,4,RefCode
Kbank,4,1,6,1,2,107,930,816,71,2,5,18,3,RefCode
Kbank,4,1,6,1,2,107,931,427,29,0,0,18,0,RefCode
Kbank,4,1,6,1,2,107,931,428,29,0,0,18,0,RefCode
Kbank,4,1,6,1,2,107,957,426,29,0,0,18,0,RefCode
Kbank,4,1,6,1,2,107,957,427,29,0,0,18,0,RefCode
Kbank,4,1,6,1,2,107,957,428,29,0,0,18,0,RefCode
Kbank,4,1,6,1,2,107,971,816,89,5,0,18,0,RefCode
Kbank,4,1,6,1,2,107,1002,426,29,0,0,18,0,RefCode
Kbank,4,1,6,1,2,107,1002,427,29,0,0,18,0,RefCode
Kbank,4,1,6,1,2,107,1002,428,29,0,0,18,0,RefCode
Kbank,4,1,6,1,2,107,1073,426,29,0,0,18,0,RefCode
Kbank,4,1,6,1,2,107,1073,427,29,0,0,18,0,RefCode
Kbank,4,1,6,1,2,109,744,44,12,3,0,1,1,NotUse
Kbank,4,1,6,1,2,125,955,403,30,0,0,18,0,RefCode
Kbank,4,1,6,1,2,125,955,409,30,0,0,18,0,RefCode
Kbank,4,1,6,1,2,125,955,410,30,0,0,18,0,RefCode
Kbank,4,1,6,1,2,125,955,411,30,0,0,18,0,RefCode
Kbank,4,1,6,1,2,132,699,587,64,0,16,0,7,NotUse
Kbank,4,1,6,1,2,132,711,587,52,0,16,0,7,NotUse
Kbank,4,1,6,1,2,144,677,652,83,0,2,20,0,NotUse
Kbank,4,1,6,1,2,155,685,7,28,0,0,0,1,NotUse
Kbank,4,1,6,1,2,155,705,27,49,0,2,0,0,NotUse
Kbank,4,1,6,1,2,274,1139,260,36,0,3,6,2,Amount
Kbank,4,1,6,1,2,280,715,492,31,2,0,17,0,NotUse
Kbank,4,1,6,1,2,280,715,493,31,2,0,17,0,NotUse
Kbank,4,1,6,1,2,280,715,512,31,0,0,20,0,NotUse
Kbank,4,1,6,1,2,281,704,193,42,0,8,0,1,NotUse
Kbank,4,1,6,1,2,281,704,198,42,0,8,0,2,NotUse
Kbank,4,1,6,1,2,281,704,244,42,0,8,0,4,NotUse
Kbank,4,1,6,1,2,281,704,244,42,0,9,0,3,NotUse
Kbank,4,1,6,1,2,281,704,320,42,0,13,0,1,NotUse
Kbank,4,1,6,1,2,281,705,280,55,0,11,0,3,NotUse
Kbank,4,1,6,1,2,281,715,385,31,0,0,15,0,NotUse
Kbank,4,1,6,1,2,281,718,280,38,0,11,0,3,NotUse
Kbank,4,1,6,1,2,281,786,21,31,0,0,1,0,NotUse
Kbank,4,1,6,1,2,281,857,515,31,0,0,20,0,NotUse
Kbank,4,1,6,1,2,282,715,63,43,0,1,0,2,NotUse
Kbank,4,1,6,1,2,282,715,514,31,0,0,20,0,NotUse
Kbank,4,1,6,1,2,282,857,384,31,0,0,15,0,NotUse
Kbank,4,1,6,1,2,283,703,149,43,0,7,0,2,NotUse
Kbank,4,1,6,1,2,283,711,436,45,0,16,0,5,NotUse
Kbank,4,1,6,1,2,283,714,484,32,3,0,16,0,NotUse
Kbank,4,1,6,1,2,283,715,146,31,5,0,1,0,NotUse
Kbank,4,1,6,1,2,284,715,330,31,0,0,13,0,NotUse
Kbank,4,1,6,1,2,284,715,485,31,0,0,19,0,NotUse
Kbank,4,1,6,1,2,624,1113,273,116,0,0,0,1,NotUse
Kbank,4,1,6,1,2,699,1164,61,106,0,0,0,1,NotUse
Kbank,4,1,6,1,2,709,926,31,28,0,1,1,1,NotUse
Kbank,4,1,6,1,3,49,996,124,36,0,5,0,2,NotUse
Kbank,4,1,6,1,3,49,1007,874,61,0,8,0,2,NotUse
Kbank,4,1,6,1,3,49,1011,589,56,0,5,0,3,NotUse
Kbank,4,1,6,1,3,49,1011,874,56,0,6,0,3,NotUse
Kbank,4,1,6,1,3,49,1011,874,59,2,5,0,2,NotUse
Kbank,4,1,6,1,3,49,1011,874,60,0,6,0,3,NotUse
Kbank,4,1,6,1,3,49,1011,874,62,0,6,0,3,NotUse
Kbank,4,1,6,1,3,49,1011,874,65,0,8,0,2,NotUse
Kbank,4,1,6,1,3,49,1022,124,36,0,5,0,2,NotUse
Kbank,4,1,6,1,3,49,1056,844,60,4,5,0,2,NotUse
Kbank,4,1,6,1,3,49,1067,124,36,0,5,0,2,NotUse
Kbank,4,1,6,1,3,49,1138,124,36,0,5,0,2,NotUse
Kbank,4,1,6,1,3,51,691,87,26,0,5,0,2,NotUse
Kbank,4,1,6,1,3,51,692,86,24,0,5,0,2,NotUse
Kbank,4,1,6,1,3,51,880,224,43,0,10,0,3,NotUse
Kbank,4,1,6,1,3,80,752,103,28,0,0,0,1,NotUse
Kbank,4,1,6,1,3,80,752,103,28,0,1,0,1,NotUse
Kbank,4,1,6,1,3,88,712,660,34,3,18,0,3,NotUse
